genres,app_name,release_date,price,id,developer
"['Adventure', 'Casual', 'Indie']",The Treasures of Montezuma 4,2013-10-09,6.99,301150.0,Alawar Entertainment
"['Action', 'Adventure', 'Casual', 'Indie']",Shiny The Firefly,2014-05-16,9.99,277510.0,Stage Clear Studios
"['Action', 'Simulation', 'Strategy']",Men of War: Assault Squad 2 - Deluxe Edition upgrade,2014-05-16,6.99,271850.0,Digitalmindsoft
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",Rage Runner,2014-05-16,4.99,279520.0,Hypercane Studios
"['Casual', 'Indie', 'Simulation']",Flower Shop: Summer In Fairbrook,2010-01-28,14.99,290990.0,Winter Wolves
"['Adventure', 'Casual', 'Indie', 'RPG']",Dark Scavenger,2014-05-16,4.99,293880.0,Psydra Games LLC
"['Casual', 'Indie']",Pretentious Game,2014-05-20,1.99,279540.0,Keybol
"['Action', 'Indie', 'RPG']",Transistor: Original Soundtrack,2014-05-20,9.99,299240.0,Supergiant Games
"['Action', 'Indie']",QUALIA 3: Multi Agent Soundtrack,2014-05-16,2.99,297150.0,"神奈川電子技術研究所,EXTREME"
"['Action', 'Free to Play', 'Indie', 'Strategy']",Toribash,2006-03-01,0.0,248570.0,Nabi Studios
"['Casual', 'RPG']",Legionwood 2: Rise of the Eternal's Realm - Director's Cut,2014-02-28,5.99,290460.0,Dark Gaia Studios
"['Adventure', 'Indie', 'RPG']",Sweet Lily Dreams,2014-05-16,14.99,300540.0,RosePortal Games
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation,2014-05-19,0.0,266030.0,Peoleo Entertainment
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : 12 virtual BOOSTERS,2014-05-19,19.99,294310.0,Peoleo Entertainment
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : 36 virtual BOOSTERS,2014-05-19,59.99,294311.0,Peoleo Entertainment
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : virtual STARTER pack FURKHAN + OGAM,2014-05-19,14.99,292721.0,Peoleo Entertainment
"['Adventure', 'Casual', 'Indie']",Paradigm Shift,2014-05-19,1.99,299820.0,Evilized Productions
"['Action', 'Adventure', 'Indie']",Retro Game Crunch,2014-05-19,9.99,290040.0,"Rusty Moyher,Shaun Inman,Matt Grimm"
"['Simulation', 'Strategy']",Europa Universalis IV: Anthology of Alternate History,2014-05-19,6.99,295220.0,Paradox Development Studio
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Persian Portraits,2014-05-19,1.99,292981.0,Paradox Development Studio
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : virtual STARTER pack MELEON + KWARTZ,2014-05-19,14.99,292722.0,Peoleo Entertainment
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Persian Unit Pack,2014-05-19,1.99,292980.0,Paradox Development Studio
"['Indie', 'Strategy']",Space Hulk - Harbinger of Torment Campaign,2014-05-19,4.99,274431.0,Full Control Studios
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Metallic Paint Jobs Pack,2014-05-19,1.99,297790.0,SCS Software
['Casual'],I Am Vegend - Zombiegeddon,2013-01-10,2.99,302460.0,Appmania/i-Free
['Strategy'],Perimeter: Emperor's Testament,2006-08-29,3.99,289240.0,K-D Lab
"['Adventure', 'Casual', 'Indie']",White Noise Online,2014-05-22,4.99,293860.0,Milkstone Studios
"['Action', 'RPG', 'Simulation']",A.I.M.2 Clan Wars,2007-08-18,2.99,289180.0,SkyRiver Studios
['Action'],Killer is Dead - Nightmare Edition,2014-05-23,19.99,261110.0,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE
"['RPG', 'Simulation', 'Strategy']",Tropico 5,2014-05-23,19.99,245620.0,Haemimont Games
"['Casual', 'Indie']",GAUGE,2014-05-23,3.99,272990.0,Étienne Périn
['Casual'],Numba Deluxe,2013-03-23,2.99,301700.0,Cobra Mobile
"['Indie', 'RPG']",Fantasy Grounds - Creature Collection 4E - Heroic 1 Token Pack,2014-05-23,12.99,303332.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG']",Fantasy Grounds - Basic Roleplaying (BRP) Ruleset,2014-05-23,24.99,303331.0,"SmiteWorks USA, LLC"
"['Action', 'Casual', 'Indie']",Frederic: Evil Strikes Back,2014-05-23,7.99,301200.0,Forever Entertainment S. A.
"['Action', 'Casual', 'Indie']",Frederic: Resurrection of Music Demo,2014-05-23,4.99,303630.0,Forever Entertainment S. A.
['Casual'],Cobi Treasure Deluxe,2013-12-02,2.99,301690.0,Cobra Mobile
"['Indie', 'RPG']",Fantasy Grounds - Ultimate Upgrade,2014-05-23,109.99,300870.0,"SmiteWorks USA, LLC"
"['Casual', 'Indie', 'Simulation', 'Strategy']",Showtime!,2013-09-01,5.99,285050.0,Myrtilus Entertainment
"['Indie', 'RPG']",Fantasy Grounds - Rolemaster Classic Ruleset,2014-05-23,19.99,303330.0,"SmiteWorks USA, LLC"
"['Action', 'RPG']",PAYDAY 2: The Shadow Raid Heist,2014-05-29,4.99,267382.0,OVERKILL - a Starbreeze Studio.
['Adventure'],Dracula 4 and  5 - Special Steam Edition,2014-05-29,7.99,279560.0,Koalabs
['Strategy'],Europa Universalis IV: Wealth of Nations E-book,2014-05-29,1.99,304590.0,Paradox Development Studio
"['Simulation', 'Strategy']",Europa Universalis IV: Trade Nations Unit Pack,2014-05-29,1.99,279622.0,Paradox Development Studio
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Wealth of Nations,2014-05-29,9.99,279620.0,Paradox Development Studio
"['Simulation', 'Strategy']",Europa Universalis IV: Muslim Ships Unit Pack,2014-05-29,1.99,279621.0,Paradox Development Studio
"['Action', 'Simulation', 'Strategy']",Arma 3 DLC Bundle 1,2014-05-29,19.99,304400.0,Bohemia Interactive
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Royal Tiles Resource Pack,2014-05-29,9.99,291473.0,Sherman3D
"['Action', 'Racing', 'Simulation', 'Strategy']",Arma 3 Karts,2014-05-29,1.99,288520.0,Bohemia Interactive
"['Action', 'Indie', 'Strategy']",Anomaly Defenders,2014-05-29,9.99,294750.0,11 bit studios
['Indie'],CAPSULE,2012-02-14,4.99,303940.0,"Adam Saltsman,Robin Arnott"
"['Adventure', 'Casual', 'Indie']",Where is my Heart?,2014-05-29,7.99,244950.0,Schulenburg Software
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Flip Paint Designs,2014-05-29,1.99,301180.0,SCS Software
"['Casual', 'Indie', 'Strategy']",Strata,2014-05-29,3.99,286380.0,Graveck
['Racing'],HTR+ Slot Car Simulation,2014-05-29,6.99,288650.0,QUByte Interactive
"['Adventure', 'Casual']",Putt-Putt® Joins the Circus,2000-12-31,6.99,294690.0,Humongous Entertainment
"['Casual', 'Indie', 'RPG', 'Simulation']",Spirited Heart Deluxe,2011-09-01,19.99,293920.0,Winter Wolves
"['Adventure', 'RPG', 'Strategy']",Agarest Zero - DLC Bundle #3,2014-05-29,4.99,281602.0,Idea Factory
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']",El Starter Pack 2.0,2014-05-29,9.99,304490.0,KOG
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']",El Adventurer Pack 2.0,2014-05-29,39.99,304491.0,KOG
"['Indie', 'Strategy']",Defense Zone 2,2014-05-30,2.99,295630.0,Artem Kotov
"['Indie', 'Simulation', 'Strategy', 'Early Access']",GearCity,2014-05-30,16.99,285110.0,Visual Entertainment And Technologies
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",The Forest,2014-05-30,14.99,242760.0,Endnight Games Ltd
"['RPG', 'Strategy']",Battle Mages,2003-11-27,3.99,302470.0,Targem Games
"['Action', 'RPG', 'Simulation']",State of Decay - Lifeline,2014-05-30,6.99,259041.0,Undead Labs
"['Action', 'Adventure', 'Indie']",The Fall,2014-05-30,9.99,290770.0,Over The Moon
"['Casual', 'Sports']",SPORT1 Live : Duel,2014-05-30,4.99,301250.0,Sport1 GmbH
"['Action', 'Indie']",Kill Fun Yeah,2014-05-30,9.99,301360.0,Arctic Anteater
"['Indie', 'Strategy']",The Campaign Series: Fall Weiss,2014-05-30,14.99,283020.0,Wastelands Interactive
"['Adventure', 'RPG']",Dysan the Shapeshifter,2014-06-06,1.99,303410.0,Wild Games Studio
"['Action', 'Indie']",EPOCH,2014-06-05,9.99,270510.0,Uppercut Games Pty Ltd
"['Indie', 'Strategy']",Eador. Masters of the Broken World - Allied Forces,2014-06-05,3.99,303730.0,Snowbird Games
"['Adventure', 'Casual']",Enigmatis 2: The Mists of Ravenwood,2013-09-25,9.99,284770.0,Artifex Mundi
"['Casual', 'Strategy']",The Happy Hereafter,2013-10-02,3.99,306200.0,"Alawar,Mirball Games"
['Casual'],300 Dwarves,2013-06-17,6.99,301730.0,Artifex Mundi
"['Adventure', 'Indie']",Richard & Alice,2014-06-05,5.99,279260.0,Owl Cave
"['Action', 'Casual', 'Indie']",Galactic Arms Race,2014-05-31,2.99,249610.0,Evolutionary Games
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Nether: Resurrected,2014-06-05,4.99,247730.0,Phosphor Games Studio
"['Action', 'Indie', 'Simulation', 'Strategy']",Kill The Bad Guy,2014-05-28,9.99,293940.0,Exkee
"['Action', 'Casual', 'Indie']",BIT.TRIP FLUX,2014-06-05,9.99,205090.0,Gaijin Games
,BIT.TRIP FLUX Soundtrack,2014-06-05,5.99,205093.0,Gaijin Games
"['Adventure', 'Indie', 'Simulation']",Ludwig,2014-06-06,9.99,263120.0,ovos
"['Action', 'Adventure', 'Indie']",Lifeless Planet Premier Edition,2014-06-06,19.99,261530.0,Stage 2 Studios
"['Action', 'Indie']",Electronic Super Joy: Groove City,2014-06-06,4.99,301460.0,"Michael Todd Games,Yazar Media Group LLC"
['Simulation'],Railroad X,2014-06-09,39.99,251020.0,"TREND, Soft Pro"
"['Action', 'Casual', 'Indie']",Dead Bits (Soundtrack),2014-06-09,0.99,306160.0,Microblast Games
['Simulation'],US Diesel Locomotives - Set 1,2014-06-09,13.99,267680.0,"TREND, Soft Pro"
['Simulation'],US Diesel Locomotives - Set 2,2014-06-09,13.99,275170.0,"TREND, Soft Pro"
"['Action', 'Adventure', 'Indie', 'RPG']",Magicite,2014-06-09,9.99,268750.0,SmashGames
,"Modelset 1 - Railstation, Houses, Barn",2014-06-09,13.99,275171.0,"Trend, Soft-Pro"
"['Adventure', 'Indie']",Shadows on the Vatican Act I: Greed,2014-06-10,6.99,286360.0,"10th Art Studio,Adventure Productions"
['Casual'],Castle: Never Judge a Book by its Cover,2013-07-09,9.99,301740.0,Gunnar Games
"['Casual', 'Simulation']",Rocksmith® 2014 – Bill Withers - “Ain’t No Sunshine”,2014-06-10,2.99,294929.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – Roy Buchanan - “Sweet Dreams”,2014-06-10,2.99,294930.0,Ubisoft - San Francisco
"['Adventure', 'Casual', 'Indie']",Munin,2014-06-10,4.99,281750.0,Gojira
"['Casual', 'Simulation']",Rocksmith® 2014 – James Gang - “Funk #49”,2014-06-10,2.99,294931.0,Ubisoft - San Francisco
"['Adventure', 'Indie']",Echo of the Wilds,2014-06-10,8.99,305780.0,Anthony Case
"['Adventure', 'Indie']",Reversion - The Escape (1st Chapter),2012-03-21,0.99,270570.0,3f Interactive
['Action'],Enemy Front,2014-06-10,29.99,256190.0,CI Games
"['Casual', 'Indie', 'Simulation', 'Strategy']",Smooth Operators,2013-01-14,2.99,262900.0,Heydeck Games
"['Casual', 'Indie', 'Simulation']",Infinite Game Works Episode 0,2014-06-10,12.99,302290.0,Sakura River Interactive
['Indie'],Spy Chameleon - RGB Agent,2014-06-11,4.99,297490.0,Unfinished Pixel
['RPG'],Faery - Legends of Avalon,2014-06-16,9.99,303790.0,Spiders Studio
"['Action', 'Indie', 'RPG']",A Wizard's Lizard,2014-06-16,9.99,280040.0,Lost Decade Games
"['Action', 'Casual', 'Indie']",DubWars Demo,2014-06-16,4.99,309890.0,MURA Interactive
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Bot Colony,2014-06-16,14.99,263040.0,North Side
"['Indie', 'Simulation', 'Strategy']",Xenonauts,2014-06-16,24.99,223830.0,Goldhawk Interactive
['RPG'],Stick RPG 2: Director's Cut,2011-04-19,19.99,307640.0,XGen Studios
"['Action', 'Indie', 'Early Access']",Fancy Skulls,2014-06-16,8.99,307090.0,tequibo
"['Action', 'Casual', 'Indie', 'Sports']",Canyon Capers - Rio Fever,2014-06-16,1.99,307390.0,Crazy Moo Games
"['Action', 'Indie', 'Early Access']",XenoRaptor,2014-06-16,9.99,298280.0,Peter Cleary
['Adventure'],Black Mirror I,2003-10-17,9.99,292930.0,"Future Games,Unknown Identity"
"['Action', 'Strategy']",Rush for Glory,2014-06-16,14.99,303470.0,Parseh Game Studio
"['Action', 'RPG']",PAYDAY 2: The Big Bank Heist,2014-06-17,36.474601968610045,306690.0,OVERKILL - a Starbreeze Studio.
"['Simulation', 'Strategy']",Cities in Motion 2: Players Choice Vehicle Pack,2014-06-17,4.99,306170.0,Colossal Order Ltd.
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “Awake”,2014-06-17,2.99,294934.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “I Stand Alone”,2014-06-17,2.99,294936.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “Cryin’ Like a Bitch”,2014-06-17,2.99,294935.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “Love-Hate-Sex-Pain”,2014-06-17,2.99,294937.0,Ubisoft - San Francisco
"['Indie', 'RPG']",Heroes Rise: The Prodigy Demo,2012-07-13,4.99,305450.0,Choice of Games
"['Indie', 'RPG']",Heroes Rise: The Hero Project,2013-09-20,6.99,304290.0,Choice of Games
"['Indie', 'RPG']",Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #3 The Forbidden Hills,2014-06-17,7.99,308140.0,"SmiteWorks USA, LLC"
"['Action', 'Adventure', 'Simulation']",Beyond Space Remastered Edition,2014-06-16,4.99,297100.0,Silesia Games Sp. z o.o.
['Strategy'],The Few,2014-06-18,7.99,300320.0,BlackMoon Design
"['Indie', 'RPG']",Heroes Rise: The Hero Project Demo,2013-09-20,4.99,305440.0,Choice of Games
['Simulation'],GP20 Burlington Northern Add-on Livery,2009-01-01,4.99,222570.0,Reppo
['Simulation'],Pro Cycling Manager 2014,2014-06-19,9.99,255260.0,Cyanide Studio
['Action'],Call of Duty®: Ghosts - Bling Pack,2014-06-19,1.99,295430.0,Infinity Ward
['Action'],Call of Duty®: Ghosts - Astronaut Special Character,2014-06-19,1.99,295437.0,Infinity Ward
['Action'],Call of Duty®: Ghosts - Spectrum Pack,2014-06-19,1.99,295436.0,Infinity Ward
['Action'],Call of Duty®: Ghosts - Heavy Metal Pack,2014-06-19,1.99,295434.0,Infinity Ward
['Action'],Call of Duty®: Ghosts - Koi Pack,2014-06-19,1.99,295433.0,Infinity Ward
['Action'],Call of Duty®: Ghosts - Fitness Pack,2014-06-19,1.99,295432.0,Infinity Ward
['Action'],Call of Duty®: Ghosts - Extinction Pack,2014-06-19,1.99,295431.0,Infinity Ward
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Precisely Calibrated Stringstick"" Bow",2014-06-19,4.99,308162.0,Wild Shadow Studios
['Action'],Call of Duty®: Ghosts - Unicorn Pack,2014-06-19,1.99,295435.0,Infinity Ward
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Unstable Anomaly"" Sword",2014-06-19,4.99,308161.0,Wild Shadow Studios
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Toy Knife"" Dagger",2014-06-19,4.99,308160.0,Wild Shadow Studios
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Lethargic Sentience"" Wand",2014-06-19,4.99,308164.0,Wild Shadow Studios
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Barely Attuned Magic Thingy"" Staff",2014-06-19,4.99,308163.0,Wild Shadow Studios
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Upgrade Bundle Pack,2014-06-19,59.99,310260.0,Trion Worlds
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Glory of the Ascended Pack,2014-06-19,99.99,310280.0,Trion Worlds
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Classic Collector’s Pack,2014-06-19,39.99,310240.0,Trion Worlds
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Laethys' Fortune Pack,2014-06-19,149.99,310300.0,Trion Worlds
"['Racing', 'Simulation', 'Sports']",MotoGP™14,2014-06-20,19.99,256390.0,Milestone S.r.l.
"['Racing', 'Simulation', 'Sports']",MotoGP™14 Laguna Seca Red Bull US Grand Prix,2014-06-20,2.99,297960.0,Milestone S.r.l.
"['Indie', 'RPG', 'Strategy']",The Banner Saga - Mod Content,2014-06-20,4.99,306850.0,Stoic
['Strategy'],Company of Heroes 2 - The Western Front Armies,2014-06-23,19.99,260309.0,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Action', 'Indie', 'Strategy']",ZAMB! Biomutant Extermination,2014-06-20,4.99,284580.0,Nano Games
['Strategy'],CoH 2 - The Western Front Armies: US Forces,2014-06-23,12.99,287370.0,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
['Racing'],GRID Autosport - High Res Texture Pack,2014-06-24,4.99,295100.0,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
['Strategy'],CoH 2 - The Western Front Armies: Oberkommando West,2014-06-23,12.99,287371.0,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Racing', 'Sports']",MotoGP™14 Season Pass,2014-06-20,5.99,297950.0,Milestone S.r.l.
"['Casual', 'Simulation']",Rocksmith® 2014 – The Surfaris - “Wipe Out”,2014-06-24,2.99,294940.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – The Ventures - “Walk Don’t Run”,2014-06-24,2.99,294941.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – Dick Dale and His Del-Tones - “Misirlou”,2014-06-24,2.99,294942.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – Surf Rock Song Pack,2014-06-24,7.99,294958.0,Ubisoft - San Francisco
"['Racing', 'Sports']",GRID Autosport - Black Edition Pack,2014-06-24,4.99,282090.0,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Action', 'Adventure']",Sniper Elite 3 - Camouflage Weapons Pack,2014-06-27,3.99,305181.0,Rebellion
"['Action', 'Adventure']",Sniper Elite 3 - Hunter Weapons Pack,2014-06-27,3.99,305182.0,Rebellion
"['Action', 'Adventure']",Sniper Elite 3 - Allied Reinforcements Outfit Pack,2014-06-27,8.99,305187.0,Rebellion
"['Adventure', 'Indie', 'RPG', 'Strategy']",Divinity: Original Sin (Classic),2014-06-30,39.99,230230.0,Larian Studios
"['Adventure', 'Casual', 'Indie']",Spoiler Alert,2014-06-30,2.99,283230.0,MEGAFUZZ
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Polish Paint Jobs Pack,2014-06-30,0.99,304020.0,SCS Software
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Canadian Paint Jobs Pack,2014-07-01,0.99,304213.0,SCS Software
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface,2014-07-01,0.0,291480.0,Crytek
['Indie'],Triblaster,2014-07-01,2.99,303880.0,"oeFun, Inc."
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #6 - Gambler,2014-07-01,1.99,267771.0,Nomad Games
"['Action', 'Indie']",Momodora III,2014-07-01,1.99,302790.0,rdein
['Simulation'],GG1 PRR Silver Add-on Livery,2009-01-01,4.99,256529.0,Dovetail Games
"['Adventure', 'Indie']",Monsters Ate My Birthday Cake,2014-07-01,7.99,297590.0,SleepNinja Games
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Compatible Adventure: Cipactli's Maw - One on One Adventure #15,2014-07-01,5.99,311920.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Compatible Adventure: The Lost City of Bransik - One on One Adventure #16,2014-07-01,5.99,311921.0,"SmiteWorks USA, LLC"
"['Casual', 'Indie', 'Simulation']",Contraption Maker,2014-07-07,7.99,241240.0,Game Dev Castle
"['Action', 'Indie', 'Strategy']",Survivor Squad Demo,2014-07-02,4.99,313030.0,Endless Loop Studios
"['Action', 'Adventure', 'Indie']",Claire,2014-07-07,9.99,252830.0,Hailstorm Games
"['Casual', 'Indie', 'Strategy']",Bounders and Cads,2013-01-13,1.99,312020.0,Wax Lyrical Games
"['Action', 'Casual', 'Indie']",Q*bert: Rebooted,2014-07-01,4.99,285960.0,"Sideline Amusements,Gonzo Games"
['Adventure'],Deponia: The Complete Journey,2014-07-08,39.99,292910.0,Daedalic Entertainment
"['Action', 'Indie']",Cult of the Wind,2014-06-30,9.99,293840.0,North of Earth
"['Adventure', 'Indie']",Reversion - The Meeting (2nd Chapter),2013-03-12,4.99,281060.0,3f Interactive
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",MouseCraft,2014-07-08,9.99,252750.0,Crunching Koalas
"['Indie', 'RPG']",Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,2014-07-08,9.99,313520.0,"SmiteWorks USA, LLC"
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “Can’t Stand Me Now”,2014-07-08,2.99,294960.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “What Katie Did”,2014-07-08,2.99,294961.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “Don’t Look Back Into The Sun”,2014-07-08,2.99,294959.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines Song Pack,2014-07-08,7.99,294962.0,Ubisoft - San Francisco
"['Adventure', 'Casual']",House of 1000 Doors: The Palm of Zoroaster Collector's Edition,2012-12-19,9.99,302120.0,Alawar
"['Adventure', 'Casual']",Namariel Legends: Iron Lord Premium Edition,2013-06-05,6.99,302730.0,Shaman Games Studio
"['Indie', 'RPG']",Heroes Rise: HeroFall Demo,2014-07-11,4.99,313920.0,Choice of Games
"['Adventure', 'Casual']",Evil Pumpkin: The Lost Halloween,2014-07-11,9.99,300360.0,Two Desperados
"['Action', 'Simulation']",Gunship!,2000-03-28,6.99,286730.0,Microprose
